1  393
321  0.053286  -0.424561  -9.74769  9.76956  0.49368  0  0  0  0
-311  -0.326908  -0.0455745  -11.6519  11.6672  0.49761  0  0  0  0
-213  0.675702  0.0964724  -22.6413  22.6658  0.803272  0  0  0  0
211  -0.431422  0.19654  -44.299  44.3017  0.13957  0  0  0  0
223  -0.179809  0.039948  -79.0209  79.0249  0.774572  0  0  0  0
-211  0.181742  0.00272867  -41.5269  41.5276  0.13957  0  0  0  0
223  -0.0970734  0.052292  -74.2483  74.2525  0.784234  0  0  0  0
111  -0.136393  0.609884  -116.883  116.885  0.13498  0  0  0  0
2212  0.410639  0.140057  -249.207  249.209  0.93827  0  0  0  0
321  0.185373  -0.42401  61.3877  61.3915  0.49368  0  0  0  0
213  -0.177008  -0.209869  180.372  180.375  0.831181  0  0  0  0
-213  0.358406  -0.81974  329.174  329.176  0.807639  0  0  0  0
111  0.0329111  0.115793  -7.65849  7.66063  0.13498  0  0  0  0
221  -0.0443975  0.206942  -63.2617  63.2644  0.54785  0  0  0  0
-211  -0.0800511  0.665812  -41.8997  41.9053  0.13957  0  0  0  0
223  -0.556589  0.7611  -15.9827  16.03  0.792033  0  0  0  0
211  0.168917  0.597927  -27.127  27.1345  0.13957  0  0  0  0
-211  -0.0448374  0.639863  -16.3916  16.4048  0.13957  0  0  0  0
113  0.292381  0.662833  -31.5217  31.5565  1.29271  0  0  0  0
213  -0.320153  0.318427  -28.3951  28.409  0.762124  0  0  0  0
-211  0.113106  0.122848  -3.64642  3.65291  0.13957  0  0  0  0
211  0.044471  0.19841  -3.66433  3.67262  0.13957  0  0  0  0
-211  0.0397579  -0.151884  -9.76409  9.76635  0.13957  0  0  0  0
113  -0.558498  0.602492  -93.8776  93.8887  1.18815  0  0  0  0
111  -0.134826  0.366142  -5.73598  5.75081  0.13498  0  0  0  0
213  0.153798  -0.262825  -108.529  108.532  0.691147  0  0  0  0
-211  -0.341339  -0.223093  -26.7878  26.7913  0.13957  0  0  0  0
221  -0.0645499  -0.495455  -49.1121  49.1177  0.54785  0  0  0  0
331  -0.064133  -0.332881  -62.7533  62.7615  0.958292  0  0  0  0
211  0.259493  -0.216589  -10.579  10.5853  0.13957  0  0  0  0
223  -0.830013  -0.427398  -36.7622  36.7824  0.785982  0  0  0  0
-211  -0.0708795  -0.672766  -8.30482  8.3335  0.13957  0  0  0  0
321  -0.595201  -0.511026  -19.3598  19.3819  0.49368  0  0  0  0
-313  -1.74431  -1.36836  -26.1235  26.2319  0.870648  0  0  0  0
-211  -0.461121  -0.78622  -9.88215  9.92508  0.13957  0  0  0  0
111  -1.07993  -0.803542  -9.05644  9.15692  0.13498  0  0  0  0
211  -0.0268231  0.189664  -3.02566  3.03492  0.13957  0  0  0  0
-213  -1.36944  -0.625806  -9.35351  9.5026  0.737715  0  0  0  0
213  0.114993  -0.822935  -7.28406  7.39854  0.995215  0  0  0  0
-211  -0.276793  0.201352  -3.06377  3.08599  0.13957  0  0  0  0
321  -0.756508  -0.628471  -1.63578  1.9715  0.49368  0  0  0  0
-313  -0.815937  -1.31404  -1.5215  2.34281  0.883935  0  0  0  0
-213  0.122285  -0.646305  -1.39047  1.93847  1.17965  0  0  0  0
213  -0.786339  -0.352699  -1.41346  1.83735  0.797032  0  0  0  0
111  -1.44382  -0.110627  0.0725883  1.45614  0.13498  0  0  0  0
113  -0.185947  -0.0627129  0.819123  1.14127  0.770086  0  0  0  0
-211  -0.676741  0.166922  0.0808162  0.715439  0.13957  0  0  0  0
211  -0.184554  -0.198802  0.19165  0.360266  0.13957  0  0  0  0
-213  -0.592476  0.488121  0.646055  1.26434  0.769328  0  0  0  0
3122  -1.79868  -0.311427  3.94506  4.48781  1.11568  0  0  0  0
-3212  -1.57036  -0.819111  9.43766  9.6762  1.19264  0  0  0  0
213  -0.0662895  0.296059  2.65635  2.77862  0.756607  0  0  0  0
-211  -0.319537  -0.285003  3.26344  3.29436  0.13957  0  0  0  0
221  0.206993  0.36812  5.44216  5.48595  0.54785  0  0  0  0
221  -0.185153  -0.22435  4.90704  4.94609  0.54785  0  0  0  0
213  -0.0602712  0.28028  21.7783  21.8004  0.938792  0  0  0  0
-211  -0.830226  1.06935  25.7171  25.7531  0.13957  0  0  0  0
223  0.60163  -0.606109  102.658  102.665  0.78263  0  0  0  0
213  -0.0639567  0.131212  176.497  176.501  1.16089  0  0  0  0
311  0.084127  0.423706  46.8715  46.8761  0.49761  0  0  0  0
-311  -0.494155  1.06221  279.741  279.744  0.49761  0  0  0  0
311  0.718934  0.0435723  61.8357  61.8419  0.49761  0  0  0  0
-323  -0.132212  -0.75418  265.258  265.261  0.900038  0  0  0  0
223  -0.00931257  -0.292021  69.8986  69.9037  0.78474  0  0  0  0
213  -0.0867387  -0.182109  22.7  22.7123  0.718743  0  0  0  0
-211  -0.0497945  -0.745538  37.7593  37.7669  0.13957  0  0  0  0
211  -0.418253  0.0786288  58.7657  58.7674  0.13957  0  0  0  0
3122  0.741163  -0.711666  140.033  140.041  1.11568  0  0  0  0
211  0.322647  -0.694773  7.50271  7.54301  0.13957  0  0  0  0
-211  0.169902  0.369441  10.7442  10.7528  0.13957  0  0  0  0
211  0.305963  0.0292516  2.41879  2.44223  0.13957  0  0  0  0
111  0.555104  0.840877  20.6964  20.7213  0.13498  0  0  0  0
-211  0.0283595  -0.0887854  6.96885  6.97087  0.13957  0  0  0  0
111  0.380798  0.161638  3.10201  3.13238  0.13498  0  0  0  0
2212  0.0998587  -0.0153392  0.788517  1.22976  0.93827  0  0  0  0
211  -0.00992734  0.241942  0.726387  0.778301  0.13957  0  0  0  0
211  0.436486  -0.0873049  -1.83122  1.88971  0.13957  0  0  0  0
-211  -0.199621  0.124895  -3.03468  3.047  0.13957  0  0  0  0
-211  -0.17315  0.396355  4.12264  4.14761  0.13957  0  0  0  0
111  -0.821836  -0.510732  23.8548  23.8748  0.13498  0  0  0  0
-211  -0.327297  -0.103647  -8.842  8.84976  0.13957  0  0  0  0
111  0.213908  0.0785435  -2.83832  2.85065  0.13498  0  0  0  0
211  0.0599272  0.201073  3.81025  3.81858  0.13957  0  0  0  0
111  -0.408132  -0.347897  3.15544  3.20353  0.13498  0  0  0  0
2212  -0.0854196  -2.28971  9.47147  9.78975  0.93827  0  0  0  0
111  0.0421481  -0.0679126  0.45725  0.48341  0.13498  0  0  0  0
-211  -0.06874  0.0681674  -0.118765  0.20726  0.13957  0  0  0  0
111  0.708548  -0.471302  -0.962315  1.29168  0.13498  0  0  0  0
2212  -0.323715  -0.105122  -1.03987  1.44136  0.93827  0  0  0  0
211  0.337411  0.123253  -0.210047  0.438904  0.13957  0  0  0  0
-2212  0.145874  -0.378562  -4.46538  4.58089  0.93827  0  0  0  0
111  -0.00232602  -0.252546  -2.06343  2.0832  0.13498  0  0  0  0
-321  0.77349  -0.424064  -4.06097  4.18489  0.49368  0  0  0  0
211  0.536337  -0.176492  -4.22747  4.26729  0.13957  0  0  0  0
211  0.293777  0.620922  -0.963743  1.19169  0.13957  0  0  0  0
-211  -0.348998  0.871573  -0.717766  1.19  0.13957  0  0  0  0
211  -0.0584095  0.0420243  -0.0106906  0.157391  0.13957  0  0  0  0
-211  0.754611  0.261657  -1.61776  1.80956  0.13957  0  0  0  0
211  -0.697411  -2.5963  -0.776021  2.80158  0.13957  0  0  0  0
111  0.188402  -1.63518  -0.203945  1.66406  0.13498  0  0  0  0
-211  -1.01581  -2.27334  -1.17531  2.75695  0.13957  0  0  0  0
111  -0.154701  -1.93932  -0.156316  1.95641  0.13498  0  0  0  0
-211  -2.47479  -7.2569  -6.09019  9.79271  0.13957  0  0  0  0
111  -1.81865  -4.04497  -3.91512  5.9174  0.13498  0  0  0  0
211  -0.965466  -2.31697  -2.08649  3.26701  0.13957  0  0  0  0
111  -0.211007  -0.130637  -0.123896  0.30848  0.13498  0  0  0  0
211  -0.0574135  -0.247914  -0.0499708  0.294507  0.13957  0  0  0  0
-211  -0.329115  -1.81227  -2.37531  3.00902  0.13957  0  0  0  0
-211  0.221759  0.802648  -2.54179  2.67836  0.13957  0  0  0  0
111  0.418308  0.0709405  -0.365955  0.57633  0.13498  0  0  0  0
-211  0.0783921  -0.17157  -4.54796  4.55401  0.13957  0  0  0  0
111  0.424791  0.511033  -6.45821  6.49372  0.13498  0  0  0  0
211  -0.276548  0.801492  -1.61812  1.83212  0.13957  0  0  0  0
-211  -0.654921  0.12943  -0.56592  0.886239  0.13957  0  0  0  0
321  2.00625  4.32743  -11.0247  12.0225  0.49368  0  0  0  0
111  1.29361  2.39709  -7.56364  8.0403  0.13498  0  0  0  0
211  1.75339  3.24719  -10.0197  10.6786  0.13957  0  0  0  0
111  1.74662  3.55346  -8.66026  9.52345  0.13498  0  0  0  0
-211  0.600475  -0.500982  0.953008  1.24067  0.13957  0  0  0  0
111  1.26188  -0.0861444  2.71933  3.00212  0.13498  0  0  0  0
211  0.130004  -0.179846  1.397  1.42138  0.13957  0  0  0  0
111  1.60694  -0.965514  5.83491  6.13016  0.13498  0  0  0  0
211  -0.210369  -0.272862  3.65061  3.66949  0.13957  0  0  0  0
-211  0.602041  -0.410821  5.5399  5.58938  0.13957  0  0  0  0
-211  -0.297245  0.506872  3.35908  3.41294  0.13957  0  0  0  0
111  -0.090621  -0.182632  2.51276  2.52463  0.13498  0  0  0  0
-311  -0.877157  0.977863  13.4908  13.5638  0.49761  0  0  0  0
111  -0.565767  1.1501  13.2258  13.2884  0.13498  0  0  0  0
311  0.159333  0.264677  3.84612  3.89047  0.49761  0  0  0  0
211  -0.219357  -0.0427409  0.652534  0.703722  0.13957  0  0  0  0
211  0.441214  0.802027  -0.574591  1.08975  0.13957  0  0  0  0
-211  -0.112918  -0.0437969  0.0958768  0.208184  0.13957  0  0  0  0
211  0.186837  -0.193501  2.68186  2.69892  0.13957  0  0  0  0
-211  -0.669556  0.250201  16.8697  16.8855  0.13957  0  0  0  0
-211  0.829126  0.110518  -18.6565  18.6757  0.13957  0  0  0  0
111  -0.153424  -0.0140456  -3.98481  3.99007  0.13498  0  0  0  0
211  -0.34611  -0.137223  164.526  164.526  0.13957  0  0  0  0
111  0.169102  -0.0726461  15.8467  15.8483  0.13498  0  0  0  0
-211  -0.110767  -0.227109  34.5437  34.5449  0.13957  0  0  0  0
111  0.469173  -0.592632  294.63  294.631  0.13498  0  0  0  0
211  0.104136  1.0282  -23.3906  23.4139  0.13957  0  0  0  0
-211  0.188245  -0.365368  -8.13106  8.14264  0.13957  0  0  0  0
211  -0.451107  0.135284  -24.5267  24.5316  0.13957  0  0  0  0
111  0.130954  0.183142  -3.86845  3.87735  0.13498  0  0  0  0
211  -0.415699  0.80789  -40.8583  40.8686  0.13957  0  0  0  0
-211  -0.142799  -0.205398  -53.0193  53.02  0.13957  0  0  0  0
211  0.284394  0.088853  -63.9023  63.9031  0.13957  0  0  0  0
111  -0.130596  -0.351678  -44.6267  44.6285  0.13498  0  0  0  0
-321  -1.11762  -0.809286  -19.2774  19.333  0.49368  0  0  0  0
211  -0.626688  -0.559078  -6.84614  6.89887  0.13957  0  0  0  0
-211  -0.1853  -0.381424  -2.00887  2.05787  0.13957  0  0  0  0
111  -1.18415  -0.244382  -7.34465  7.44473  0.13498  0  0  0  0
211  0.434374  -0.549993  -2.68864  2.78199  0.13957  0  0  0  0
111  -0.319381  -0.272942  -4.59542  4.61656  0.13498  0  0  0  0
-311  -0.306555  -0.847945  -1.16225  1.55288  0.49761  0  0  0  0
111  -0.509382  -0.466092  -0.359254  0.789934  0.13498  0  0  0  0
-211  0.0252319  -0.927232  -1.29372  1.598  0.13957  0  0  0  0
111  0.0970535  0.280928  -0.0967521  0.340471  0.13498  0  0  0  0
211  -0.0718688  0.112964  -0.0152271  0.194004  0.13957  0  0  0  0
111  -0.71447  -0.465663  -1.39824  1.64335  0.13498  0  0  0  0
211  -0.189858  -0.166292  0.903222  0.948151  0.13957  0  0  0  0
-211  0.00391086  0.103579  -0.0840992  0.193123  0.13957  0  0  0  0
-211  -0.523622  0.654495  0.583478  1.03076  0.13957  0  0  0  0
111  -0.0688546  -0.166373  0.0625761  0.233573  0.13498  0  0  0  0
211  -0.326272  -0.0527555  1.23539  1.28643  0.13957  0  0  0  0
111  0.259982  0.348815  1.42097  1.49219  0.13498  0  0  0  0
211  -0.243322  0.364262  20.0411  20.0464  0.13957  0  0  0  0
111  0.183051  -0.0839823  1.73713  1.75397  0.13498  0  0  0  0
211  0.00799467  0.455274  156.126  156.127  0.13957  0  0  0  0
111  -0.0719513  -0.324063  20.3702  20.3733  0.13498  0  0  0  0
-311  -0.0877021  -0.144616  150.718  150.719  0.49761  0  0  0  0
-211  -0.0445096  -0.609564  114.54  114.542  0.13957  0  0  0  0
211  -0.111721  -0.232298  3.66282  3.67453  0.13957  0  0  0  0
111  0.0249828  0.0501892  19.0372  19.0378  0.13498  0  0  0  0
211  0.00917028  -0.0176148  1.04308  1.05257  0.13957  0  0  0  0
-211  0.459012  0.112722  0.875146  1.00437  0.13957  0  0  0  0
111  0.155638  -0.152297  0.635185  0.684906  0.13498  0  0  0  0
211  -0.0332622  0.18135  -0.233995  0.328979  0.13957  0  0  0  0
-211  -0.252784  -0.00956888  -0.0128466  0.289199  0.13957  0  0  0  0
111  -0.0586112  -0.183922  0.0868908  0.251062  0.13498  0  0  0  0
111  0.111995  -0.0180869  -0.217962  0.280351  0.13498  0  0  0  0
111  0.277715  -0.0633149  -1.41264  1.44738  0.13498  0  0  0  0
111  0.122082  -0.0593158  -0.513015  0.547565  0.13498  0  0  0  0
211  0.0463834  -0.00170843  2.76797  2.77188  0.13957  0  0  0  0
-211  0.0753827  -0.49635  13.3426  13.3528  0.13957  0  0  0  0
111  -0.254296  -0.0558252  6.00075  6.00791  0.13498  0  0  0  0
211  -0.320158  -0.472459  4.853  4.88844  0.13957  0  0  0  0
-211  -0.0172885  -0.459886  8.05415  8.06849  0.13957  0  0  0  0
111  0.0963686  -0.169003  2.43417  2.44566  0.13498  0  0  0  0
211  0.2385  -0.249806  1.7498  1.78901  0.13957  0  0  0  0
-211  0.179097  -0.73794  5.26983  5.32609  0.13957  0  0  0  0
111  -0.117929  -0.494525  2.9357  2.98245  0.13498  0  0  0  0
111  -0.0574964  0.255214  1.19378  1.22954  0.13498  0  0  0  0
211  0.141517  0.052372  -0.869907  0.893861  0.13957  0  0  0  0
-211  0.172042  0.583494  -3.5739  3.62799  0.13957  0  0  0  0
111  -0.0703153  0.430702  -1.29369  1.37197  0.13498  0  0  0  0
111  0.196878  0.267003  -1.77491  1.81068  0.13498  0  0  0  0
111  -0.0268006  0.087211  -0.700815  0.719504  0.13498  0  0  0  0
111  0.152889  0.391722  -3.05017  3.08198  0.13498  0  0  0  0
211  0.172258  0.728394  0.115798  0.770143  0.13957  0  0  0  0
-211  0.0556219  0.0201934  -0.0127693  0.152133  0.13957  0  0  0  0
111  0.398433  0.532145  -0.229826  0.716217  0.13498  0  0  0  0
-311  -0.247346  -0.123219  2.22166  2.29341  0.49761  0  0  0  0
211  -0.104171  -1.53984  -0.646841  1.67923  0.13957  0  0  0  0
211  -0.666736  -1.37165  -0.913403  1.78318  0.13957  0  0  0  0
-211  -0.235302  -0.396643  -0.54512  0.727549  0.13957  0  0  0  0
-211  0.0133368  -0.105668  0.000605733  0.175567  0.13957  0  0  0  0
111  -0.0161028  -1.63762  -0.658618  1.77032  0.13498  0  0  0  0
211  0.0289337  -0.0384105  0.396731  0.423306  0.13957  0  0  0  0
-211  -0.00952517  -0.116311  0.506625  0.538301  0.13957  0  0  0  0
211  -0.266397  0.404612  3.52964  3.56547  0.13957  0  0  0  0
-211  -0.00810194  0.239265  2.65515  2.66957  0.13957  0  0  0  0
111  -0.667556  1.86738  19.8992  19.9982  0.13498  0  0  0  0
111  0.204614  0.00561264  0.671503  0.714866  0.13498  0  0  0  0
111  0.0238502  0.00558052  0.559027  0.575613  0.13498  0  0  0  0
111  0.0603855  -0.112347  1.48778  1.49932  0.13498  0  0  0  0
211  -0.726981  -0.313576  46.1029  46.1099  0.13957  0  0  0  0
-211  -0.11406  -0.0263399  7.5328  7.53501  0.13957  0  0  0  0
111  -0.0816713  -0.0182916  28.2619  28.2623  0.13498  0  0  0  0
211  0.0445574  -0.00574928  -26.0055  26.0059  0.13957  0  0  0  0
-211  0.0314315  0.0980232  -5.59624  5.59892  0.13957  0  0  0  0
111  -0.255798  -0.0523259  -47.4192  47.4201  0.13498  0  0  0  0
211  -0.257355  -0.00850382  -24.7453  24.7471  0.13957  0  0  0  0
-211  0.0323453  0.187593  -34.4353  34.4362  0.13957  0  0  0  0
111  0.127936  -0.126797  -15.0676  15.0693  0.13498  0  0  0  0
211  0.0740704  0.0212804  -31.3907  31.3911  0.13957  0  0  0  0
-211  -0.0406132  0.0597764  -20.1213  20.1219  0.13957  0  0  0  0
111  -0.0778547  0.125885  -11.7497  11.7514  0.13498  0  0  0  0
111  -0.522615  0.886611  -15.2951  15.3303  0.13498  0  0  0  0
211  0.084883  -0.136914  -11.8136  11.8155  0.13957  0  0  0  0
-211  0.00956871  -0.251061  -29.1395  29.1409  0.13957  0  0  0  0
111  -0.3048  0.0331588  -17.1511  17.1544  0.13498  0  0  0  0
111  -0.111833  -0.0731495  -10.6196  10.6213  0.13498  0  0  0  0
111  0.3525  -0.29289  -34.9825  34.9858  0.13498  0  0  0  0
211  -0.351465  -0.458501  -14.8277  14.8396  0.13957  0  0  0  0
-211  -0.388098  -0.0202705  -12.5336  12.5404  0.13957  0  0  0  0
111  -0.09045  0.0513737  -9.40083  9.40238  0.13498  0  0  0  0
2212  -1.53084  -0.298663  3.55946  3.99785  0.93827  0  0  0  0
-211  -0.267837  -0.012764  0.385595  0.489962  0.13957  0  0  0  0
