1 590 0 0
311 0.617937  0.171966  0.802479 1.14149  0.49761 0.391438 1.44434 -0.315378 12.5414
211 0.50415  0.1144  -0.248755 0.590435  0.13957 0.427017 1.4447 -0.602095 12.4815
311 1.86247  -1.48462  -3.02126 3.87925  0.49761 0.392277 1.28215 -0.755438 12.5785
211 1.25646  0.453853  16.8468 16.9003  0.13957 0.42582 1.46921 1.96443 14.7466
311 0.301196  -0.873832  4.56146 4.68069  0.49761 0.297857 1.23828 0.347004 13.1437
-321 0.646205  -0.857325  -0.949157 1.51565  0.49368 0.349148 1.25938 -0.668926 12.517
111 0.154438  -1.52241  -0.330968 1.57142  0.13498 0.261078 1.20699 -0.552943 12.4657
211 -0.198321  -2.28935  -3.98045 4.59825  0.13957 0.224242 1.20632 -0.851598 12.658
211 -0.359684  0.379983  -0.472483 0.718665  0.13957 0.110177 1.541 -0.682595 12.5258
111 -0.276605  1.02397  -0.22496 1.09263  0.13498 0.190195 1.59151 -0.551945 12.4655
321 -0.525128  1.08547  -0.00909796 1.303  0.49368 0.161716 1.56692 -0.511808 12.4612
211 0.0886899  0.556293  0.0360728 0.581471  0.13957 0.271395 1.59168 -0.498165 12.4616
111 0.00887966  -0.0741727  0.193578 0.247533  0.13498 0.252598 1.30767 -0.262837 12.5805
211 -0.680458  -0.179101  0.254212 0.761054  0.13957 0.0540664 1.35328 -0.440504 12.4732
2112 -1.50045  0.690929  -0.00760875 1.90042  0.93957 0.0854478 1.47428 -0.51122 12.4612
-5122 -19.2761  4.54068  4.52301 21.0765  5.6194 0.0564718 1.44607 -0.467075 12.4659
2112 3.2072  2.88549  -7.23262 8.47383  0.93957 0.38457 1.53149 -0.833655 12.6426
-2112 1.74153  2.10906  -4.05713 4.98239  0.93957 0.360063 1.54644 -0.787243 12.6038
-211 1.44469  2.25977  -6.08382 6.65027  0.13957 0.347382 1.56857 -0.957406 12.7525
211 0.352635  0.165641  0.0559247 0.417607  0.13957 0.409376 1.48152 -0.483765 12.463
-2112 0.0760881  -0.137991  -3.08046 3.22441  0.93957 0.257 1.37396 -1.14845 12.9317
311 -0.363115  0.146922  -2.00686 2.10441  0.49761 0.128101 1.44832 -1.13573 12.9196
-321 -0.863052  0.588758  -2.77178 3.003  0.49368 0.0938626 1.50308 -0.98375 12.7767
-211 -0.359825  -0.112239  20.1569 20.1609  0.13957 0.0645932 1.34744 9.38513 22.1614
321 0.228408  -0.412375  7.2719 7.30386  0.49368 0.307267 1.28334 1.59167 14.3752
-321 0.158019  -0.67702  42.5529 42.5614  0.49368 0.277808 1.24587 9.33692 22.1132
321 -0.0474159  0.398728  3.19387 3.25664  0.49368 0.226538 1.52618 0.479914 13.2737
