1 344
-321 1.41648  1.57943  2.7375 3.49838  0.49368 0.19565 0.306472 0.0521129 12.5782 
211 0.094191  0.232187  1.61598 1.64123  0.13957 0.132137 0.323134 0.915879 13.3904 
-211 -1.07092  -3.29575  5.6253 6.6085  0.13957 0.0064067 -0.024113 0.124178 12.6372 
-311 0.650459  0.547335  -2.20648 2.41637  0.49761 0.197635 0.273038 -0.637867 12.7453 
111 -0.885745  0.152316  0.498092 1.03637  0.13498 -0.124973 0.196467 -0.0877255 12.4863 
-211 0.846024  -1.76215  0.468134 2.01483  0.13957 0.152521 -0.0140329 -0.148733 12.4641 
211 -0.772243  0.196341  -1.58698 1.78126  0.13957 -0.121032 0.211288 -0.582971 12.6957 
-211 -0.270162  -0.02743  0.337278 0.454946  0.13957 -0.107263 0.145669 0.0221054 12.5553 
-211 -0.944318  0.52642  -0.192172 1.10692  0.13957 -0.103595 0.258684 -0.230654 12.4616 
-211 0.0352422  0.135702  -0.0826679 0.214408  0.13957 0.102487 0.298748 -0.278324 12.4751 
-211 0.978511  1.37187  -6.70331 6.91327  0.13957 0.181527 0.323491 -0.978135 13.068 
321 1.07638  1.17615  1.57804 2.29693  0.49368 0.19459 0.302447 -0.00930546 12.5328 
111 -0.444018  -0.536345  0.5239 0.881764  0.13498 -0.0561939 0.0141804 -0.0501153 12.5066 
-211 0.2058  0.429745  -0.0364739 0.49784  0.13957 0.149125 0.334186 -0.210364 12.4591 
321 4.66172  0.890407  -0.599995 4.80918  0.49368 0.260112 0.200217 -0.22068 12.4601 
211 2.19065  1.09826  -0.104256 2.45672  0.13957 0.243444 0.251686 -0.20425 12.4588 
-211 1.3087  1.94391  0.413671 2.38371  0.13957 0.177337 0.32679 -0.161098 12.4616 
-321 -0.789186  -2.33812  -0.613073 2.59021  0.49368 0.00545813 -0.0199285 -0.243938 12.4643 
-321 -2.19223  -4.48778  -0.823453 5.08605  0.49368 -0.0188519 -0.013041 -0.228243 12.4612 
-311 0.749855  0.27884  2.48685 2.65934  0.49761 0.224382 0.221795 0.324966 12.8182 
311 -0.671547  -0.722847  -0.18731 1.1208  0.49761 -0.0525788 0.0343214 -0.229316 12.4614 
-321 -1.22103  -0.671988  -5.13224 5.34098  0.49368 -0.0956134 0.0737181 -0.880778 12.974 
321 -0.719927  0.0428817  -9.41421 9.45469  0.49368 -0.0952021 0.173078 -2.32131 14.3958 
-311 0.155718  0.184727  -0.00117846 0.553163  0.49761 0.122883 0.229291 -0.196289 12.4586 
-311 2.34479  1.67311  -0.226559 2.93194  0.49761 0.225614 0.276334 -0.211162 12.4592 
-211 2.11441  1.18054  1.14812 2.68367  0.13957 0.239336 0.259429 -0.102473 12.4796 
-311 -1.6008  0.340314  -1.26375 2.12675  0.49761 -0.117324 0.202653 -0.341647 12.5066 
-211 0.597546  -1.31597  2.29989 2.71989  0.13957 0.148539 -0.0154371 0.116675 12.6309 
-321 1.66328  -1.74987  1.02465 2.66874  0.49368 0.200522 0.0232757 -0.11382 12.475 
-311 3.33273  3.22095  -3.09448 5.59509  0.49761 0.208411 0.299739 -0.326858 12.4981 
111 1.44042  2.09439  -3.08697 4.00111  0.13498 0.178994 0.325749 -0.435164 12.5714 
321 2.12062  -1.19431  5.72736 6.24258  0.49368 0.235833 0.0685007 0.259207 12.7573 
-311 0.128443  -0.088873  -0.761747 0.923185  0.49761 0.11593 0.129773 -0.484065 12.6105 
-211 1.64784  -2.27748  -8.47553 8.93065  0.13957 0.182861 0.00372961 -0.790062 12.8874 
111 1.12837  -3.15019  -3.37471 4.75435  0.13498 0.13382 -0.0222155 -0.39471 12.5414 
111 -0.122074  0.127422  -0.066395 0.231876  0.13498 -0.0410855 0.276568 -0.254838 12.4672 
111 -0.79565  3.57542  -3.68463 5.19725  0.13498 0.0245031 0.355874 -0.394226 12.541 
-211 1.38439  4.04402  -4.00896 5.8619  0.13957 0.13121 0.349981 -0.380836 12.5317 
-311 0.228428  -0.27392  0.0235494 0.612684  0.49761 0.140957 0.075113 -0.188279 12.4587 
-211 4.36651  -1.03796  1.85691 4.85915  0.13957 0.259214 0.117785 -0.11427 12.4748 
311 -0.203698  -0.285308  -1.34732 1.47844  0.49761 0.0013033 0.0709084 -0.63263 12.7405 
