1 2366
111 -0.155204  0.0395817  -0.327984 0.389164  0.13498 0.271619 1.19846 -2.00584 12.4795
2112 -0.196753  -0.0200442  -0.392153 1.03715  0.93957 0.377391 1.15706 -1.77746 12.326
-311 0.670386  -0.378969  -0.861731 1.25826  0.49761 0.5621 1.07962 -1.88232 12.3837
111 -0.179835  0.256162  -0.114992 0.359725  0.13498 0.313718 1.30947 -1.76344 12.3211
-311 -0.0257832  2.42373  -2.96139 3.85909  0.49761 0.41577 1.35446 -1.93302 12.4206
-211 -0.179908  -0.436379  -0.405681 0.637849  0.13957 0.345703 0.98624 -1.8595 12.3686
-321 0.549632  0.306243  -0.202175 0.824909  0.49368 0.553435 1.23674 -1.74675 12.3164
111 0.0761431  0.160357  0.0977297 0.24348  0.13498 0.485198 1.30306 -1.61039 12.3283
2212 1.86142  0.859464  -0.900606 2.42796  0.93827 0.580724 1.23639 -1.77568 12.3254
-2112 -0.288882  -0.417814  -0.77892 1.32194  0.93957 0.364457 1.08399 -1.84077 12.3571
311 0.363164  -0.124247  -0.391912 0.740632  0.49761 0.531852 1.12217 -1.81992 12.3454
111 0.279377  0.791436  0.237948 0.882758  0.13498 0.482674 1.34488 -1.64163 12.3178
311 0.104102  0.654377  -0.12966 0.838734  0.49761 0.442615 1.317 -1.72774 12.3126
2212 -0.487133  0.564385  0.276 1.22978  0.93827 0.337618 1.2541 -1.65142 12.3154
-2212 -0.545478  0.0211046  0.0446014 1.08643  0.93827 0.318671 1.16501 -1.68876 12.3104
111 0.423426  -0.108343  0.277782 0.535173  0.13498 0.600475 1.11444 -1.57704 12.3437
-311 0.0262509  -0.899674  -1.11356 1.51583  0.49761 0.422862 0.988565 -1.91052 12.4037
111 0.276867  -0.628787  -0.771609 1.04194  0.13498 0.495851 0.983976 -1.91432 12.4065
-211 -0.361813  -0.195119  -1.22394 1.29865  0.13957 0.253371 1.07249 -2.25318 12.7032
211 0.333204  -0.936965  -0.075996 1.00707  0.13957 0.483299 0.977068 -1.7118 12.3108
311 0.0489249  0.212092  0.337122 0.639252  0.49761 0.4356 1.23823 -1.57439 12.3451
111 -0.362433  -0.430505  0.181043 0.606373  0.13498 0.29425 1.01439 -1.63514 12.3196
111 1.6481  0.826976  -0.0691429 1.85017  0.13498 0.593718 1.24944 -1.70425 12.3103
2212 1.33006  0.123881  -0.218088 1.64691  0.93827 0.578599 1.17615 -1.72323 12.312
-2112 0.0786507  -0.184424  0.122502 0.968502  0.93957 0.433979 1.1233 -1.67171 12.3118
311 1.53037  1.36413  -0.293464 2.12994  0.49761 0.560966 1.28877 -1.72432 12.3121
-311 0.565078  0.274569  0.0166961 0.801621  0.49761 0.55695 1.22878 -1.69276 12.3102
211 -0.846714  0.344367  -0.074587 0.927661  0.13957 0.237139 1.23466 -1.71278 12.3108
-211 -0.34536  0.733766  -0.163821 0.839049  0.13957 0.335013 1.33712 -1.73615 12.3141
321 0.34219  0.472736  -0.279492 0.813885  0.49368 0.506159 1.28321 -1.76901 12.323
